GAME_ID,GAME_DATE,TOTAL_POINTS,TEAMS,TEAM_RESULTS
22300730,2024-02-07,220,"['SAS', 'MIA']","['L', 'W']"
22300731,2024-02-07,223,"['NOP', 'LAC']","['W', 'L']"
22300732,2024-02-07,253,"['SAC', 'DET']","['L', 'W']"
22300733,2024-02-08,240,"['GSW', 'IND']","['W', 'L']"
22300734,2024-02-08,238,"['ORL', 'SAS']","['W', 'L']"
22300735,2024-02-08,213,"['CLE', 'BKN']","['W', 'L']"
22300736,2024-02-08,230,"['NYK', 'DAL']","['L', 'W']"
22300737,2024-02-08,228,"['CHI', 'MEM']","['W', 'L']"
22300738,2024-02-08,234,"['MIL', 'MIN']","['L', 'W']"
22300739,2024-02-08,244,"['UTA', 'PHX']","['L', 'W']"
22300740,2024-02-08,220,"['DEN', 'LAL']","['W', 'L']"
22300741,2024-02-08,250,"['POR', 'DET']","['L', 'W']"
22300742,2024-02-09,248,"['ATL', 'PHI']","['W', 'L']"
22300743,2024-02-09,262,"['BOS', 'WAS']","['W', 'L']"
22300744,2024-02-09,211,"['HOU', 'TOR']","['L', 'W']"
22300745,2024-02-09,204,"['MIL', 'CHA']","['W', 'L']"
22300746,2024-02-09,241,"['DEN', 'SAC']","['L', 'W']"
22300747,2024-02-09,261,"['LAL', 'NOP']","['W', 'L']"
22300748,2024-02-10,257,"['OKC', 'DAL']","['L', 'W']"
22300749,2024-02-10,218,"['LAC', 'DET']","['W', 'L']"
22300750,2024-02-10,226,"['BKN', 'SAS']","['W', 'L']"
22300751,2024-02-10,221,"['CHA', 'MEM']","['W', 'L']"
22300752,2024-02-10,222,"['CHI', 'ORL']","['L', 'W']"
22300753,2024-02-10,232,"['PHI', 'WAS']","['W', 'L']"
22300754,2024-02-10,235,"['ATL', 'HOU']","['W', 'L']"
22300755,2024-02-10,236,"['NYK', 'IND']","['L', 'W']"
22300756,2024-02-10,214,"['CLE', 'TOR']","['W', 'L']"
22300757,2024-02-10,225,"['GSW', 'PHX']","['W', 'L']"
22300758,2024-02-10,177,"['POR', 'NOP']","['L', 'W']"
22300759,2024-02-11,216,"['BOS', 'MIA']","['W', 'L']"
22300760,2024-02-11,240,"['OKC', 'SAC']","['W', 'L']"
22300761,2024-02-12,213,"['IND', 'CHA']","['L', 'W']"
22300762,2024-02-12,244,"['PHI', 'CLE']","['W', 'L']"
22300763,2024-02-12,262,"['ATL', 'CHI']","['L', 'W']"
22300764,2024-02-12,221,"['SAS', 'TOR']","['W', 'L']"
22300765,2024-02-12,208,"['NYK', 'HOU']","['L', 'W']"
22300766,2024-02-12,183,"['NOP', 'MEM']","['W', 'L']"
22300767,2024-02-12,207,"['DEN', 'MIL']","['L', 'W']"
22300768,2024-02-12,216,"['WAS', 'DAL']","['L', 'W']"
22300769,2024-02-12,236,"['GSW', 'UTA']","['W', 'L']"
22300770,2024-02-12,221,"['MIN', 'LAC']","['W', 'L']"
22300771,2024-02-13,228,"['BOS', 'BKN']","['W', 'L']"
22300772,2024-02-13,240,"['ORL', 'OKC']","['L', 'W']"
22300773,2024-02-13,220,"['MIL', 'MIA']","['L', 'W']"
22300774,2024-02-13,255,"['PHX', 'SAC']","['W', 'L']"
22300775,2024-02-13,230,"['MIN', 'POR']","['W', 'L']"
22300776,2024-02-13,236,"['DET', 'LAL']","['L', 'W']"
22300777,2024-02-14,221,"['CHA', 'ATL']","['W', 'L']"
22300778,2024-02-14,218,"['NYK', 'ORL']","['L', 'W']"
22300779,2024-02-14,213,"['PHI', 'MIA']","['L', 'W']"
22300780,2024-02-14,222,"['BKN', 'BOS']","['L', 'W']"
22300781,2024-02-14,213,"['CLE', 'CHI']","['W', 'L']"
22300782,2024-02-14,252,"['TOR', 'IND']","['L', 'W']"
22300783,2024-02-14,234,"['HOU', 'MEM']","['L', 'W']"
22300784,2024-02-14,259,"['WAS', 'NOP']","['L', 'W']"
22300785,2024-02-14,209,"['DAL', 'SAS']","['W', 'L']"
22300786,2024-02-14,200,"['SAC', 'DEN']","['W', 'L']"
22300787,2024-02-14,216,"['PHX', 'DET']","['W', 'L']"
22300788,2024-02-14,260,"['LAL', 'UTA']","['W', 'L']"
22300789,2024-02-14,255,"['GSW', 'LAC']","['L', 'W']"
22300790,2024-02-15,223,"['MEM', 'MIL']","['W', 'L']"
22300791,2024-02-15,219,"['POR', 'MIN']","['L', 'W']"
22300792,2024-02-22,225,"['CLE', 'ORL']","['L', 'W']"
22300793,2024-02-22,244,"['DET', 'IND']","['L', 'W']"
22300794,2024-02-22,206,"['NYK', 'PHI']","['W', 'L']"
22300795,2024-02-22,214,"['BKN', 'TOR']","['L', 'W']"
22300796,2024-02-22,236,"['DAL', 'PHX']","['W', 'L']"
22300797,2024-02-22,241,"['CHI', 'BOS']","['L', 'W']"
22300798,2024-02-22,232,"['NOP', 'HOU']","['W', 'L']"
22300799,2024-02-22,236,"['OKC', 'LAC']","['W', 'L']"
22300800,2024-02-22,240,"['DEN', 'WAS']","['W', 'L']"
22300801,2024-02-22,222,"['UTA', 'CHA']","['L', 'W']"
22300802,2024-02-22,238,"['LAL', 'GSW']","['L', 'W']"
22300803,2024-02-22,249,"['SAS', 'SAC']","['L', 'W']"
22300804,2024-02-23,244,"['TOR', 'ATL']","['W', 'L']"
22300805,2024-02-23,201,"['CLE', 'PHI']","['L', 'W']"
22300806,2024-02-23,224,"['PHX', 'HOU']","['L', 'W']"
22300807,2024-02-23,196,"['LAC', 'MEM']","['W', 'L']"
22300808,2024-02-23,219,"['MIL', 'MIN']","['W', 'L']"
22300809,2024-02-23,253,"['WAS', 'OKC']","['L', 'W']"
22300810,2024-02-23,201,"['MIA', 'NOP']","['W', 'L']"
22300811,2024-02-23,181,"['CHA', 'GSW']","['L', 'W']"
22300812,2024-02-23,239,"['DEN', 'POR']","['W', 'L']"
22300813,2024-02-23,241,"['LAL', 'SAS']","['W', 'L']"
22300814,2024-02-24,221,"['DET', 'ORL']","['L', 'W']"
22300815,2024-02-24,187,"['MIN', 'BKN']","['W', 'L']"
22300816,2024-02-24,218,"['BOS', 'NYK']","['W', 'L']"
22300817,2024-02-25,217,"['PHI', 'MIL']","['L', 'W']"
22300818,2024-02-25,236,"['PHX', 'LAL']","['W', 'L']"
22300819,2024-02-25,244,"['DAL', 'IND']","['L', 'W']"
22300820,2024-02-25,219,"['WAS', 'CLE']","['L', 'W']"
22300821,2024-02-25,201,"['ATL', 'ORL']","['W', 'L']"
22300822,2024-02-25,233,"['HOU', 'OKC']","['L', 'W']"
22300823,2024-02-25,220,"['NOP', 'CHI']","['L', 'W']"
22300824,2024-02-25,222,"['DEN', 'GSW']","['W', 'L']"
22300825,2024-02-25,237,"['UTA', 'SAS']","['W', 'L']"
22300826,2024-02-25,173,"['CHA', 'POR']","['W', 'L']"
22300827,2024-02-25,230,"['LAC', 'SAC']","['L', 'W']"
22300828,2024-02-26,224,"['NYK', 'DET']","['W', 'L']"
22300829,2024-02-26,252,"['IND', 'TOR']","['L', 'W']"
22300830,2024-02-26,197,"['BKN', 'MEM']","['W', 'L']"
22300831,2024-02-26,231,"['SAC', 'MIA']","['L', 'W']"
22300832,2024-02-27,240,"['CLE', 'DAL']","['W', 'L']"
22300833,2024-02-27,189,"['BKN', 'ORL']","['L', 'W']"
22300834,2024-02-27,235,"['GSW', 'WAS']","['W', 'L']"
22300835,2024-02-27,221,"['ATL', 'UTA']","['W', 'L']"
22300836,2024-02-27,216,"['PHI', 'BOS']","['L', 'W']"
22300837,2024-02-27,207,"['NOP', 'NYK']","['W', 'L']"
22300838,2024-02-27,219,"['SAS', 'MIN']","['L', 'W']"
22300839,2024-02-27,200,"['CHI', 'DET']","['L', 'W']"
22300840,2024-02-27,208,"['CHA', 'MIL']","['L', 'W']"
22300841,2024-02-27,207,"['HOU', 'OKC']","['L', 'W']"
22300842,2024-02-27,202,"['POR', 'MIA']","['L', 'W']"
22300843,2024-02-28,237,"['NOP', 'IND']","['L', 'W']"
22300844,2024-02-28,261,"['DAL', 'TOR']","['W', 'L']"
22300845,2024-02-28,211,"['MIN', 'MEM']","['W', 'L']"
22300846,2024-02-28,255,"['CHI', 'CLE']","['W', 'L']"
22300847,2024-02-28,213,"['DEN', 'SAC']","['W', 'L']"
22300848,2024-02-28,228,"['LAC', 'LAL']","['L', 'W']"
22300849,2024-02-29,210,"['CHA', 'MIL']","['L', 'W']"
22300850,2024-02-29,222,"['ORL', 'UTA']","['W', 'L']"
22300851,2024-02-29,221,"['BKN', 'ATL']","['W', 'L']"
22300852,2024-02-29,209,"['GSW', 'NYK']","['W', 'L']"
22300853,2024-02-29,250,"['SAS', 'OKC']","['W', 'L']"
22300854,2024-02-29,215,"['PHX', 'HOU']","['W', 'L']"
22300855,2024-02-29,200,"['DEN', 'MIA']","['W', 'L']"
22300856,2024-02-29,265,"['LAL', 'WAS']","['W', 'L']"
22300857,2024-03-01,210,"['CLE', 'DET']","['W', 'L']"
22300858,2024-03-01,235,"['CHA', 'PHI']","['L', 'W']"
22300859,2024-03-01,248,"['BOS', 'DAL']","['W', 'L']"
22300860,2024-03-01,225,"['TOR', 'GSW']","['L', 'W']"
22300861,2024-03-01,214,"['POR', 'MEM']","['W', 'L']"
22300862,2024-03-01,244,"['SAC', 'MIN']","['W', 'L']"
22300863,2024-03-01,231,"['IND', 'NOP']","['L', 'W']"
22300864,2024-03-01,210,"['CHI', 'MIL']","['L', 'W']"
22300865,2024-03-01,255,"['LAC', 'WAS']","['W', 'L']"
22300866,2024-03-02,216,"['BKN', 'ATL']","['W', 'L']"
22300867,2024-03-02,246,"['UTA', 'MIA']","['L', 'W']"
22300868,2024-03-02,207,"['MEM', 'POR']","['L', 'W']"
22300869,2024-03-02,238,"['DEN', 'LAL']","['W', 'L']"
22300870,2024-03-02,227,"['PHX', 'HOU']","['L', 'W']"
22300871,2024-03-03,236,"['PHI', 'DAL']","['W', 'L']"
22300872,2024-03-03,228,"['BOS', 'GSW']","['W', 'L']"
22300873,2024-03-03,177,"['MIN', 'LAC']","['L', 'W']"
22300874,2024-03-03,204,"['DET', 'ORL']","['L', 'W']"
22300875,2024-03-03,217,"['TOR', 'CHA']","['W', 'L']"
22300876,2024-03-03,205,"['NYK', 'CLE']","['W', 'L']"
22300877,2024-03-03,222,"['IND', 'SAS']","['L', 'W']"
22300878,2024-03-03,228,"['PHX', 'OKC']","['L', 'W']"
22300879,2024-03-04,208,"['BKN', 'MEM']","['L', 'W']"
22300880,2024-03-04,219,"['MIL', 'LAC']","['W', 'L']"
22300881,2024-03-04,233,"['MIN', 'POR']","['W', 'L']"
22300882,2024-03-04,242,"['UTA', 'WAS']","['W', 'L']"
22300883,2024-03-04,222,"['SAC', 'CHI']","['L', 'W']"
22300884,2024-03-04,220,"['LAL', 'OKC']","['W', 'L']"
22300885,2024-03-05,190,"['ORL', 'CHA']","['W', 'L']"
22300886,2024-03-05,209,"['CLE', 'BOS']","['W', 'L']"
22300887,2024-03-05,219,"['BKN', 'PHI']","['W', 'L']"
22300888,2024-03-05,228,"['DET', 'MIA']","['L', 'W']"
22300889,2024-03-05,216,"['ATL', 'NYK']","['W', 'L']"
22300890,2024-03-05,237,"['TOR', 'NOP']","['L', 'W']"
22300891,2024-03-05,215,"['HOU', 'SAS']","['W', 'L']"
22300892,2024-03-05,257,"['IND', 'DAL']","['W', 'L']"
22300893,2024-03-05,224,"['DEN', 'PHX']","['L', 'W']"
22300894,2024-03-06,228,"['WAS', 'ORL']","['L', 'W']"
22300895,2024-03-06,213,"['CLE', 'ATL']","['L', 'W']"
22300896,2024-03-06,224,"['MEM', 'PHI']","['W', 'L']"
22300897,2024-03-06,238,"['LAC', 'HOU']","['W', 'L']"
22300898,2024-03-06,236,"['UTA', 'CHI']","['L', 'W']"
22300899,2024-03-06,215,"['MIL', 'GSW']","['L', 'W']"
22300900,2024-03-06,248,"['POR', 'OKC']","['L', 'W']"
22300901,2024-03-06,250,"['LAL', 'SAC']","['L', 'W']"
22300902,2024-03-07,230,"['BKN', 'DET']","['L', 'W']"
22300903,2024-03-07,224,"['MIN', 'IND']","['W', 'L']"
22300904,2024-03-07,222,"['MIA', 'DAL']","['L', 'W']"
22300905,2024-03-07,233,"['TOR', 'PHX']","['L', 'W']"
22300906,2024-03-07,224,"['BOS', 'DEN']","['L', 'W']"
22300907,2024-03-07,247,"['CHI', 'GSW']","['W', 'L']"
22300908,2024-03-07,260,"['SAS', 'SAC']","['L', 'W']"
22300909,2024-03-08,198,"['PHI', 'NOP']","['L', 'W']"
22300910,2024-03-08,212,"['CHA', 'WAS']","['L', 'W']"
22300911,2024-03-08,217,"['CLE', 'MIN']","['W', 'L']"
22300912,2024-03-08,172,"['NYK', 'ORL']","['W', 'L']"
22300913,2024-03-08,191,"['MEM', 'ATL']","['L', 'W']"
22300914,2024-03-08,207,"['MIA', 'OKC']","['L', 'W']"
22300915,2024-03-08,245,"['MIL', 'LAL']","['L', 'W']"
22300916,2024-03-08,230,"['HOU', 'POR']","['W', 'L']"
22300917,2024-03-09,214,"['LAC', 'CHI']","['W', 'L']"
22300918,2024-03-09,209,"['CHA', 'BKN']","['W', 'L']"
22300919,2024-03-09,266,"['DAL', 'DET']","['W', 'L']"
22300920,2024-03-09,224,"['PHX', 'BOS']","['L', 'W']"
22300921,2024-03-09,239,"['GSW', 'SAS']","['L', 'W']"
22300922,2024-03-09,263,"['UTA', 'DEN']","['L', 'W']"
22300923,2024-03-09,246,"['TOR', 'POR']","['L', 'W']"
22300924,2024-03-10,241,"['MIL', 'LAC']","['W', 'L']"
22300925,2024-03-10,219,"['ATL', 'NOP']","['L', 'W']"
22300926,2024-03-10,218,"['WAS', 'MIA']","['W', 'L']"
22300927,2024-03-10,152,"['PHI', 'NYK']","['W', 'L']"
22300928,2024-03-10,208,"['ORL', 'IND']","['L', 'W']"
22300929,2024-03-10,216,"['HOU', 'SAC']","['W', 'L']"
22300930,2024-03-10,221,"['CLE', 'BKN']","['L', 'W']"
22300931,2024-03-10,217,"['MEM', 'OKC']","['L', 'W']"
22300932,2024-03-10,229,"['MIN', 'LAL']","['L', 'W']"
22300933,2024-03-11,211,"['CHA', 'DET']","['L', 'W']"
22300934,2024-03-11,228,"['CLE', 'PHX']","['L', 'W']"
22300935,2024-03-11,219,"['DAL', 'CHI']","['W', 'L']"
22300936,2024-03-11,214,"['GSW', 'SAS']","['W', 'L']"
22300937,2024-03-11,244,"['TOR', 'DEN']","['L', 'W']"
22300938,2024-03-11,220,"['BOS', 'POR']","['W', 'L']"
22300939,2024-03-12,185,"['NYK', 'PHI']","['W', 'L']"
22300940,2024-03-12,206,"['MEM', 'WAS']","['W', 'L']"
22300941,2024-03-12,232,"['OKC', 'IND']","['L', 'W']"
22300942,2024-03-12,204,"['HOU', 'SAS']","['W', 'L']"
22300943,2024-03-12,230,"['BOS', 'UTA']","['W', 'L']"
22300944,2024-03-12,218,"['MIN', 'LAC']","['W', 'L']"
22300945,2024-03-12,223,"['SAC', 'MIL']","['W', 'L']"
22300946,2024-03-13,217,"['DET', 'TOR']","['W', 'L']"
22300947,2024-03-13,220,"['BKN', 'ORL']","['L', 'W']"
22300948,2024-03-13,261,"['CHI', 'IND']","['W', 'L']"
22300949,2024-03-13,188,"['DEN', 'MIA']","['W', 'L']"
22300950,2024-03-13,208,"['MEM', 'CHA']","['L', 'W']"
22300951,2024-03-13,211,"['NOP', 'CLE']","['L', 'W']"
22300952,2024-03-13,208,"['GSW', 'DAL']","['L', 'W']"
22300953,2024-03-13,208,"['POR', 'ATL']","['W', 'L']"
22300954,2024-03-13,227,"['SAC', 'LAL']","['W', 'L']"
22300955,2024-03-14,239,"['BOS', 'PHX']","['W', 'L']"
22300956,2024-03-14,237,"['LAC', 'CHI']","['W', 'L']"
22300957,2024-03-14,254,"['HOU', 'WAS']","['W', 'L']"
22300958,2024-03-14,219,"['PHI', 'MIL']","['L', 'W']"
22300959,2024-03-14,245,"['DAL', 'OKC']","['L', 'W']"
22300960,2024-03-14,198,"['NYK', 'POR']","['W', 'L']"
22300961,2024-03-15,203,"['PHX', 'CHA']","['W', 'L']"
22300962,2024-03-15,203,"['MIA', 'DET']","['W', 'L']"
22300963,2024-03-15,216,"['ORL', 'TOR']","['W', 'L']"
22300964,2024-03-15,216,"['NOP', 'LAC']","['W', 'L']"
22300965,2024-03-15,223,"['SAS', 'DEN']","['L', 'W']"
22300966,2024-03-15,246,"['UTA', 'ATL']","['W', 'L']"
22300967,2024-03-16,220,"['CLE', 'HOU']","['L', 'W']"
22300968,2024-03-16,221,"['BKN', 'IND']","['L', 'W']"
22300969,2024-03-16,207,"['CHA', 'PHI']","['L', 'W']"
22300970,2024-03-16,233,"['POR', 'NOP']","['L', 'W']"
22300971,2024-03-16,225,"['CHI', 'WAS']","['W', 'L']"
22300972,2024-03-16,230,"['OKC', 'MEM']","['W', 'L']"
22300973,2024-03-16,249,"['LAL', 'GSW']","['L', 'W']"
22300974,2024-03-16,219,"['UTA', 'MIN']","['L', 'W']"
22300975,2024-03-16,189,"['SAC', 'NYK']","['L', 'W']"
22300976,2024-03-17,269,"['MIL', 'PHX']","['W', 'L']"
22300977,2024-03-17,205,"['MIA', 'DET']","['W', 'L']"
22300978,2024-03-17,212,"['DAL', 'DEN']","['W', 'L']"
22300979,2024-03-17,207,"['ORL', 'TOR']","['W', 'L']"
22300980,2024-03-17,234,"['WAS', 'BOS']","['L', 'W']"
22300981,2024-03-17,237,"['BKN', 'SAS']","['L', 'W']"
22300982,2024-03-17,203,"['ATL', 'LAC']","['W', 'L']"
22300983,2024-03-18,211,"['CLE', 'IND']","['W', 'L']"
22300984,2024-03-18,213,"['BOS', 'DET']","['W', 'L']"
22300985,2024-03-18,189,"['PHI', 'MIA']","['W', 'L']"
22300986,2024-03-18,217,"['POR', 'CHI']","['L', 'W']"
22300987,2024-03-18,218,"['UTA', 'MIN']","['L', 'W']"
22300988,2024-03-18,231,"['GSW', 'NYK']","['L', 'W']"
22300989,2024-03-18,232,"['SAC', 'MEM']","['W', 'L']"
22300990,2024-03-18,241,"['LAL', 'ATL']","['W', 'L']"
22300991,2024-03-19,204,"['CHA', 'ORL']","['L', 'W']"
22300992,2024-03-19,251,"['WAS', 'HOU']","['L', 'W']"
22300993,2024-03-19,195,"['BKN', 'NOP']","['L', 'W']"
22300994,2024-03-19,220,"['SAS', 'DAL']","['L', 'W']"
22300995,2024-03-19,227,"['DEN', 'MIN']","['W', 'L']"
22300996,2024-03-20,211,"['CLE', 'MIA']","['L', 'W']"
22300997,2024-03-20,225,"['IND', 'DET']","['W', 'L']"
22300998,2024-03-20,241,"['MIL', 'BOS']","['L', 'W']"
22300999,2024-03-20,212,"['SAC', 'TOR']","['W', 'L']"
22301000,2024-03-20,226,"['OKC', 'UTA']","['W', 'L']"
22301001,2024-03-20,253,"['GSW', 'MEM']","['W', 'L']"
22301002,2024-03-20,217,"['PHX', 'PHI']","['W', 'L']"
22301003,2024-03-20,219,"['POR', 'LAC']","['L', 'W']"
22301004,2024-03-21,227,"['NOP', 'ORL']","['L', 'W']"
22301005,2024-03-21,211,"['SAC', 'WAS']","['L', 'W']"
22301006,2024-03-21,244,"['HOU', 'CHI']","['W', 'L']"
22301007,2024-03-21,223,"['MIL', 'BKN']","['W', 'L']"
22301008,2024-03-21,210,"['DAL', 'UTA']","['W', 'L']"
22301009,2024-03-21,213,"['NYK', 'DEN']","['L', 'W']"
22301010,2024-03-21,243,"['PHX', 'ATL']","['W', 'L']"
22301011,2024-03-22,231,"['BOS', 'DET']","['W', 'L']"
22301012,2024-03-22,226,"['TOR', 'OKC']","['L', 'W']"
22301013,2024-03-22,199,"['MIA', 'NOP']","['L', 'W']"
22301014,2024-03-22,195,"['MIN', 'CLE']","['W', 'L']"
22301015,2024-03-22,196,"['SAS', 'MEM']","['L', 'W']"
22301016,2024-03-22,234,"['GSW', 'IND']","['L', 'W']"
22301017,2024-03-22,242,"['LAC', 'POR']","['W', 'L']"
22301018,2024-03-22,195,"['LAL', 'PHI']","['W', 'L']"
22301019,2024-03-23,198,"['BKN', 'NYK']","['L', 'W']"
22301020,2024-03-23,216,"['ORL', 'SAC']","['L', 'W']"
22301021,2024-03-23,223,"['ATL', 'CHA']","['W', 'L']"
22301022,2024-03-23,221,"['TOR', 'WAS']","['L', 'W']"
22301023,2024-03-23,237,"['BOS', 'CHI']","['W', 'L']"
22301024,2024-03-23,266,"['HOU', 'UTA']","['W', 'L']"
22301025,2024-03-23,237,"['SAS', 'PHX']","['L', 'W']"
22301026,2024-03-23,225,"['DEN', 'POR']","['W', 'L']"
22301027,2024-03-24,215,"['NOP', 'DET']","['W', 'L']"
22301028,2024-03-24,228,"['LAC', 'PHI']","['L', 'W']"
22301029,2024-03-24,205,"['MIA', 'CLE']","['W', 'L']"
22301030,2024-03-24,211,"['OKC', 'MIL']","['L', 'W']"
22301031,2024-03-24,224,"['GSW', 'MIN']","['L', 'W']"
22301032,2024-03-24,295,"['IND', 'LAL']","['L', 'W']"
22301033,2024-03-25,207,"['CHA', 'CLE']","['L', 'W']"
22301034,2024-03-25,238,"['BOS', 'ATL']","['L', 'W']"
22301035,2024-03-25,223,"['NYK', 'DET']","['W', 'L']"
22301036,2024-03-25,184,"['TOR', 'BKN']","['L', 'W']"
22301037,2024-03-25,212,"['CHI', 'WAS']","['L', 'W']"
22301038,2024-03-25,202,"['POR', 'HOU']","['L', 'W']"
22301039,2024-03-25,206,"['SAS', 'PHX']","['W', 'L']"
22301040,2024-03-25,231,"['DEN', 'MEM']","['W', 'L']"
22301041,2024-03-25,220,"['UTA', 'DAL']","['L', 'W']"
22301042,2024-03-25,204,"['SAC', 'PHI']","['W', 'L']"
22301043,2024-03-25,249,"['LAC', 'IND']","['L', 'W']"
22301044,2024-03-26,205,"['MIA', 'GSW']","['L', 'W']"
22301045,2024-03-26,252,"['LAL', 'MIL']","['W', 'L']"
22301046,2024-03-26,231,"['OKC', 'NOP']","['W', 'L']"
22301047,2024-03-26,228,"['DAL', 'SAC']","['W', 'L']"
22301048,2024-03-27,229,"['CHA', 'CLE']","['W', 'L']"
22301049,2024-03-27,194,"['GSW', 'ORL']","['W', 'L']"
22301050,2024-03-27,241,"['BKN', 'WAS']","['W', 'L']"
22301051,2024-03-27,226,"['ATL', 'POR']","['W', 'L']"
22301052,2024-03-27,215,"['PHI', 'LAC']","['L', 'W']"
22301053,2024-03-27,246,"['TOR', 'NYK']","['L', 'W']"
22301054,2024-03-27,224,"['CHI', 'IND']","['W', 'L']"
22301055,2024-03-27,260,"['MEM', 'LAL']","['L', 'W']"
22301056,2024-03-27,197,"['MIN', 'DET']","['W', 'L']"
22301057,2024-03-27,258,"['OKC', 'HOU']","['L', 'W']"
22301058,2024-03-27,229,"['SAS', 'UTA']","['W', 'L']"
22301059,2024-03-27,201,"['PHX', 'DEN']","['W', 'L']"
22301060,2024-03-28,245,"['BOS', 'ATL']","['L', 'W']"
22301061,2024-03-28,207,"['MIL', 'NOP']","['L', 'W']"
22301062,2024-03-29,212,"['GSW', 'CHA']","['W', 'L']"
22301063,2024-03-29,199,"['IND', 'LAL']","['W', 'L']"
22301064,2024-03-29,197,"['LAC', 'ORL']","['W', 'L']"
22301065,2024-03-29,183,"['DET', 'WAS']","['W', 'L']"
22301066,2024-03-29,233,"['BKN', 'CHI']","['W', 'L']"
22301067,2024-03-29,231,"['PHI', 'CLE']","['L', 'W']"
22301068,2024-03-29,224,"['MIA', 'POR']","['W', 'L']"
22301069,2024-03-29,231,"['OKC', 'PHX']","['W', 'L']"
22301070,2024-03-29,256,"['SAS', 'NYK']","['W', 'L']"
22301071,2024-03-29,209,"['DEN', 'MIN']","['L', 'W']"
22301072,2024-03-29,201,"['UTA', 'HOU']","['L', 'W']"
22301073,2024-03-29,210,"['DAL', 'SAC']","['W', 'L']"
22301074,2024-03-30,196,"['BOS', 'NOP']","['W', 'L']"
22301075,2024-03-30,206,"['ORL', 'MEM']","['W', 'L']"
22301076,2024-03-30,235,"['ATL', 'MIL']","['L', 'W']"
22301077,2024-03-31,231,"['CLE', 'DEN']","['L', 'W']"
22301078,2024-03-31,220,"['LAL', 'BKN']","['W', 'L']"
22301079,2024-03-31,248,"['LAC', 'CHA']","['W', 'L']"
22301080,2024-03-31,255,"['TOR', 'PHI']","['L', 'W']"
22301081,2024-03-31,226,"['MIA', 'WAS']","['W', 'L']"
22301082,2024-03-31,225,"['OKC', 'NYK']","['W', 'L']"
22301083,2024-03-31,232,"['HOU', 'DAL']","['L', 'W']"
22301084,2024-03-31,210,"['CHI', 'MIN']","['W', 'L']"
22301085,2024-03-31,230,"['SAS', 'GSW']","['L', 'W']"
22301086,2024-03-31,233,"['SAC', 'UTA']","['W', 'L']"
22301087,2024-04-01,222,"['CHA', 'BOS']","['L', 'W']"
22301088,2024-04-01,218,"['DET', 'MEM']","['L', 'W']"
22301089,2024-04-01,244,"['BKN', 'IND']","['L', 'W']"
22301090,2024-04-01,207,"['POR', 'ORL']","['L', 'W']"
22301091,2024-04-01,214,"['CHI', 'ATL']","['L', 'W']"
22301092,2024-04-01,235,"['PHX', 'NOP']","['W', 'L']"
22301093,2024-04-02,214,"['OKC', 'PHI']","['L', 'W']"
22301094,2024-04-02,239,"['LAL', 'TOR']","['W', 'L']"
22301095,2024-04-02,230,"['WAS', 'MIL']","['W', 'L']"
22301096,2024-04-02,208,"['MIA', 'NYK']","['W', 'L']"
22301097,2024-04-05,214,"['GSW', 'DAL']","['L', 'W']"
22301098,2024-04-02,219,"['HOU', 'MIN']","['L', 'W']"
22301099,2024-04-02,215,"['DEN', 'SAS']","['W', 'L']"
22301100,2024-04-02,242,"['UTA', 'CLE']","['L', 'W']"
22301101,2024-04-02,204,"['SAC', 'LAC']","['W', 'L']"
22301102,2024-04-03,175,"['POR', 'CHA']","['W', 'L']"
22301103,2024-04-03,245,"['WAS', 'LAL']","['L', 'W']"
22301104,2024-04-03,234,"['DET', 'ATL']","['L', 'W']"
22301105,2024-04-03,235,"['BOS', 'OKC']","['W', 'L']"
22301106,2024-04-03,226,"['BKN', 'IND']","['W', 'L']"
22301107,2024-04-03,212,"['MIL', 'MEM']","['L', 'W']"
22301108,2024-04-03,218,"['TOR', 'MIN']","['L', 'W']"
22301109,2024-04-03,225,"['NOP', 'ORL']","['L', 'W']"
22301110,2024-04-03,223,"['PHX', 'CLE']","['W', 'L']"
22301111,2024-04-04,214,"['MIA', 'PHI']","['L', 'W']"
22301112,2024-04-04,229,"['NYK', 'SAC']","['W', 'L']"
22301113,2024-04-04,243,"['HOU', 'GSW']","['L', 'W']"
22301114,2024-04-04,202,"['DEN', 'LAC']","['L', 'W']"
22301115,2024-04-05,239,"['ORL', 'CHA']","['L', 'W']"
22301116,2024-04-05,238,"['IND', 'OKC']","['W', 'L']"
22301117,2024-04-05,210,"['WAS', 'POR']","['L', 'W']"
22301118,2024-04-05,201,"['SAC', 'BOS']","['L', 'W']"
22301119,2024-04-05,208,"['CHI', 'NYK']","['W', 'L']"
22301120,2024-04-05,223,"['MIA', 'HOU']","['W', 'L']"
22301121,2024-04-05,198,"['MEM', 'DET']","['W', 'L']"
22301122,2024-04-05,228,"['MIL', 'TOR']","['L', 'W']"
22301123,2024-04-05,220,"['NOP', 'SAS']","['L', 'W']"
22301124,2024-04-04,204,"['ATL', 'DAL']","['L', 'W']"
22301125,2024-04-05,184,"['MIN', 'PHX']","['L', 'W']"
22301126,2024-04-05,233,"['LAC', 'UTA']","['W', 'L']"
22301127,2024-04-06,213,"['CLE', 'LAL']","['L', 'W']"
22301128,2024-04-06,216,"['DET', 'BKN']","['L', 'W']"
22301129,2024-04-06,212,"['PHI', 'MEM']","['W', 'L']"
22301130,2024-04-06,252,"['ATL', 'DEN']","['L', 'W']"
