GAME_ID,GAME_DATE,TEAM,OPPONENT,WON,TOTAL_POINTS,AVG_PTS_LAST_5,WINS_LAST_5
2052300158,2023-12-07,FWN,CLC,1,216,225.2,5.0
2052300171,2023-12-09,FWN,CLC,1,263,226.8,5.0
2052300182,2023-12-11,FWN,WIS,1,211,233.8,5.0
2052300192,2023-12-13,FWN,WIS,1,212,231.8,5.0
2052300200,2023-12-15,FWN,MCC,1,269,229.8,5.0
2052300218,2023-12-19,FWN,CCG,1,215,234.2,5.0
2052300235,2023-12-21,FWN,CPS,1,210,234.0,5.0
2052300249,2023-12-22,FWN,WES,0,206,223.4,5.0
2022300003,2023-12-27,FWN,MHU,1,255,222.4,4.0
2022300018,2023-12-29,FWN,BHM,1,241,231.0,4.0
2022300032,2023-12-31,FWN,BHM,1,259,225.4,4.0
2022300039,2024-01-02,FWN,SCW,0,215,234.2,4.0
2022300049,2024-01-04,FWN,SCW,1,267,235.2,3.0
2022300083,2024-01-10,FWN,CLC,0,218,247.4,4.0
2022300100,2024-01-13,FWN,MNE,0,204,240.0,3.0
2022300110,2024-01-14,FWN,MNE,0,251,232.6,2.0
2022300153,2024-01-20,FWN,WIS,1,231,231.0,1.0
2022300164,2024-01-23,FWN,CCG,1,232,234.2,2.0
2022300171,2024-01-24,FWN,CCG,1,216,227.2,2.0
2022300188,2024-01-27,FWN,WES,0,227,226.8,3.0
2022300197,2024-01-29,FWN,WES,1,226,231.4,3.0
2022300207,2024-01-31,FWN,GRG,1,217,226.4,4.0
2022300214,2024-02-01,FWN,MCC,1,191,223.6,4.0
2022300241,2024-02-06,FWN,DEL,0,237,215.4,4.0
2022300246,2024-02-07,FWN,CLC,1,182,219.6,3.0
2022300266,2024-02-09,FWN,STO,0,238,210.6,4.0
2022300280,2024-02-12,FWN,GLI,0,237,213.0,3.0
2022300288,2024-02-13,FWN,GLI,1,225,217.0,2.0
2022300298,2024-02-22,FWN,CPS,1,255,223.8,2.0
2022300317,2024-02-24,FWN,WCB,0,203,227.4,3.0
2022300329,2024-02-27,FWN,GRG,1,232,231.6,2.0
2022300344,2024-02-29,FWN,MCC,1,228,230.4,3.0
2022300381,2024-03-07,FWN,RAP,0,220,228.6,4.0
2022300388,2024-03-08,FWN,RAP,1,243,227.6,3.0
2022300397,2024-03-10,FWN,GBO,0,217,225.2,3.0
2022300411,2024-03-12,FWN,CPS,1,201,228.0,3.0
2022300449,2024-03-18,FWN,DEL,1,223,221.8,3.0
2022300457,2024-03-20,FWN,LIN,0,216,220.8,3.0
2022300459,2024-03-21,FWN,LIN,1,225,220.0,3.0
2022300499,2024-03-27,FWN,WIS,0,222,216.4,3.0
2022300506,2024-03-29,FWN,OSC,1,246,217.4,3.0
2022300519,2024-03-30,FWN,OSC,1,245,226.4,3.0
2042300101,2024-04-02,FWN,DEL,0,224,230.8,3.0
2052300013,2023-11-11,GBO,LIN,0,174,,
2052300029,2023-11-13,GBO,LIN,0,203,,
2052300039,2023-11-15,GBO,WES,0,207,,
2052300047,2023-11-17,GBO,RAP,1,190,,
2052300057,2023-11-18,GBO,RAP,1,186,,
2052300078,2023-11-22,GBO,MNE,0,207,192.0,2.0
2052300082,2023-11-24,GBO,MNE,0,219,198.6,2.0
2052300092,2023-11-25,GBO,WES,0,209,201.8,2.0
2052300112,2023-11-29,GBO,CPS,0,185,202.2,2.0
2052300128,2023-12-02,GBO,DEL,0,236,201.2,1.0
2052300143,2023-12-05,GBO,CCG,1,209,211.2,0.0
2052300157,2023-12-07,GBO,CCG,0,246,211.6,1.0
2052300168,2023-12-09,GBO,DEL,0,258,217.0,1.0
2052300193,2023-12-13,GBO,CPS,0,187,226.8,1.0
2052300232,2023-12-20,GBO,IWA,0,213,227.2,1.0
2052300245,2023-12-22,GBO,SLC,1,208,222.6,1.0
2022300005,2023-12-27,GBO,CPS,1,214,222.4,1.0
2022300024,2023-12-30,GBO,WCB,1,221,216.0,2.0
2022300042,2024-01-02,GBO,MCC,0,236,208.6,3.0
2022300058,2024-01-05,GBO,WIS,0,235,218.4,3.0
2022300066,2024-01-06,GBO,WIS,0,181,222.8,3.0
2022300086,2024-01-10,GBO,CCG,0,192,217.4,2.0
2022300095,2024-01-12,GBO,CCG,1,226,213.0,1.0
2022300102,2024-01-13,GBO,OSC,0,205,214.0,1.0
2022300120,2024-01-15,GBO,OSC,0,234,207.8,1.0
2022300154,2024-01-20,GBO,SBL,0,233,207.6,1.0
2022300168,2024-01-23,GBO,ONT,1,211,218.0,1.0
2022300177,2024-01-25,GBO,ONT,0,211,221.8,2.0
2022300208,2024-01-31,GBO,CLC,0,237,218.8,1.0
2022300219,2024-02-02,GBO,WCB,0,195,225.2,1.0
2022300248,2024-02-07,GBO,AUS,0,190,217.4,1.0
2022300260,2024-02-09,GBO,LIN,1,199,208.8,1.0
2022300270,2024-02-10,GBO,LIN,1,198,206.4,1.0
2022300283,2024-02-13,GBO,RAP,1,222,203.8,2.0
2022300294,2024-02-15,GBO,RAP,0,202,200.8,3.0
2022300307,2024-02-23,GBO,MCC,1,213,202.2,3.0
2022300316,2024-02-24,GBO,CPS,1,217,206.8,4.0
2022300338,2024-02-28,GBO,DEL,0,264,210.4,4.0
2022300350,2024-03-01,GBO,DEL,1,212,223.6,3.0
2022300363,2024-03-03,GBO,GRG,0,217,221.6,3.0
2022300373,2024-03-05,GBO,GRG,1,216,224.6,3.0
2022300389,2024-03-08,GBO,BHM,0,206,225.2,3.0
2022300397,2024-03-10,GBO,FWN,1,217,223.0,2.0
2022300407,2024-03-12,GBO,CLC,1,177,213.6,3.0
2022300421,2024-03-14,GBO,MNE,1,174,206.6,3.0
2022300442,2024-03-17,GBO,MNE,0,207,198.0,4.0
2022300469,2024-03-22,GBO,OKL,1,223,196.2,3.0
2022300472,2024-03-23,GBO,OKL,0,207,199.6,4.0
2022300486,2024-03-25,GBO,WES,0,215,197.6,3.0
2022300495,2024-03-27,GBO,WES,0,202,205.2,2.0
2032300001,2024-02-18,GIR,BIL,0,57,,
2012300001,2023-09-06,GLI,PER,1,229,,
2012300002,2023-09-08,GLI,PER,0,239,,
2052300010,2023-11-10,GLI,ONT,0,211,,
2052300019,2023-11-11,GLI,ONT,0,191,,
2052300032,2023-11-13,GLI,SLC,0,257,,
2052300051,2023-11-17,GLI,SCW,0,233,225.4,1.0
2052300064,2023-11-19,GLI,SCW,0,226,226.2,0.0
2052300094,2023-11-25,GLI,SBL,0,234,223.6,0.0
2052300102,2023-11-26,GLI,SBL,0,276,228.2,0.0
2052300127,2023-12-01,GLI,STO,0,213,245.2,0.0
2052300134,2023-12-02,GLI,STO,1,193,236.4,0.0
2052300150,2023-12-05,GLI,STO,1,194,228.4,1.0
2052300167,2023-12-08,GLI,SCW,0,271,222.0,2.0
2052300186,2023-12-12,GLI,RCR,1,214,229.4,2.0
2052300198,2023-12-14,GLI,RCR,1,215,217.0,3.0
2052300213,2023-12-16,GLI,SLC,0,226,217.4,4.0
2052300226,2023-12-20,GLI,CLC,0,188,224.0,3.0
2052300240,2023-12-21,GLI,GRG,0,203,222.8,2.0
2022300012,2023-12-28,GLI,RGV,0,224,209.2,2.0
2022300022,2023-12-29,GLI,RGV,0,217,211.2,1.0
2022300035,2023-12-31,GLI,SXF,0,236,211.6,0.0
2022300043,2024-01-02,GLI,SXF,0,229,213.6,0.0
2022300060,2024-01-05,GLI,OKL,0,240,221.8,0.0
2022300072,2024-01-07,GLI,AUS,0,194,229.2,0.0
2022300082,2024-01-09,GLI,AUS,0,209,223.2,0.0
2022300091,2024-01-10,GLI,IWA,0,220,221.6,0.0
2022300122,2024-01-15,GLI,STO,0,195,218.4,0.0
2022300134,2024-01-17,GLI,MXC,0,206,211.6,0.0
2022300145,2024-01-19,GLI,MXC,0,258,204.8,0.0
2022300148,2024-01-20,GLI,STO,0,179,217.6,0.0
2022300162,2024-01-22,GLI,RCR,0,213,211.6,0.0
2022300176,2024-01-24,GLI,RCR,0,212,210.2,0.0
2022300201,2024-01-29,GLI,OKL,0,212,213.6,0.0
2022300212,2024-01-31,GLI,IWA,1,241,214.8,0.0
2022300229,2024-02-03,GLI,MHU,0,230,211.4,1.0
2022300234,2024-02-04,GLI,MHU,0,196,221.6,1.0
2022300251,2024-02-07,GLI,ONT,0,213,218.2,1.0
2022300280,2024-02-12,GLI,FWN,1,237,218.4,1.0
2022300288,2024-02-13,GLI,FWN,0,225,223.4,2.0
2022300312,2024-02-23,GLI,OSC,0,237,220.2,1.0
2022300324,2024-02-25,GLI,SBL,0,241,221.6,1.0
2022300330,2024-02-27,GLI,TEX,0,243,230.6,1.0
2022300339,2024-02-28,GLI,TEX,0,219,236.6,1.0
2022300351,2024-03-01,GLI,WCB,0,204,233.0,0.0
2022300360,2024-03-03,GLI,CPS,0,181,228.8,0.0
2022300374,2024-03-05,GLI,LIN,0,237,217.6,0.0
2022300433,2024-03-15,GLI,SCW,0,190,216.8,0.0
2022300440,2024-03-16,GLI,SCW,0,238,206.2,0.0
2022300470,2024-03-22,GLI,SLC,0,228,210.0,0.0
2022300479,2024-03-23,GLI,SLC,0,215,214.8,0.0
2022300488,2024-03-25,GLI,SBL,0,202,221.6,0.0
2022300505,2024-03-28,GLI,ONT,0,215,214.6,0.0
2052300022,2023-11-12,GRG,MCC,0,211,,
2052300034,2023-11-14,GRG,FWN,0,209,,
2052300045,2023-11-16,GRG,SXF,0,194,,
2052300056,2023-11-18,GRG,MCC,0,214,,
2052300091,2023-11-25,GRG,FWN,0,208,,
2052300104,2023-11-27,GRG,CLC,0,194,207.2,0.0
2052300111,2023-11-29,GRG,CLC,0,205,203.8,0.0
2052300129,2023-12-02,GRG,WCB,1,237,203.0,0.0
2052300137,2023-12-03,GRG,WCB,0,194,211.6,1.0
2052300156,2023-12-06,GRG,SXF,0,235,207.6,1.0
2052300166,2023-12-08,GRG,IWA,0,228,213.0,1.0
2052300176,2023-12-10,GRG,IWA,1,225,219.8,1.0
2052300207,2023-12-15,GRG,WIS,0,225,223.8,2.0
2052300212,2023-12-16,GRG,WIS,1,204,221.4,1.0
2052300227,2023-12-20,GRG,WCB,1,190,223.4,2.0
2052300240,2023-12-21,GRG,GLI,1,203,214.4,3.0
2022300019,2023-12-29,GRG,WES,1,234,209.4,4.0
2022300033,2023-12-31,GRG,MNE,1,220,211.2,4.0
2022300041,2024-01-02,GRG,BHM,0,260,210.2,5.0
2022300045,2024-01-03,GRG,BHM,1,252,221.4,4.0
2022300054,2024-01-05,GRG,OSC,1,247,233.8,4.0
2022300069,2024-01-07,GRG,OSC,1,227,242.6,4.0
2022300090,2024-01-10,GRG,MXC,0,210,241.2,4.0
2022300097,2024-01-12,GRG,RGV,0,226,239.2,3.0
2022300112,2024-01-14,GRG,CCG,1,216,232.4,3.0
2022300117,2024-01-15,GRG,SBL,0,239,225.2,3.0
2022300169,2024-01-24,GRG,RAP,1,224,223.6,2.0
2022300186,2024-01-27,GRG,RAP,0,217,223.0,2.0
2022300207,2024-01-31,GRG,FWN,0,217,224.4,2.0
2022300220,2024-02-02,GRG,MNE,0,173,222.6,2.0
2022300247,2024-02-07,GRG,CPS,1,231,214.0,1.0
2022300254,2024-02-08,GRG,CPS,1,204,212.4,2.0
2022300275,2024-02-11,GRG,WIS,0,191,208.4,2.0
2022300282,2024-02-13,GRG,MCC,0,248,203.2,2.0
2022300289,2024-02-14,GRG,CLC,0,211,209.4,2.0
2022300297,2024-02-22,GRG,DEL,0,241,217.0,2.0
2022300306,2024-02-23,GRG,DEL,0,242,219.0,1.0
2022300329,2024-02-27,GRG,FWN,0,232,226.6,0.0
2022300343,2024-02-29,GRG,LIN,1,193,234.8,0.0
2022300363,2024-03-03,GRG,GBO,1,217,223.8,1.0
2022300373,2024-03-05,GRG,GBO,0,216,225.0,2.0
2022300394,2024-03-09,GRG,WIS,0,210,220.0,2.0
2022300414,2024-03-12,GRG,WCB,0,188,213.6,2.0
2022300424,2024-03-14,GRG,WCB,0,211,204.8,2.0
2022300434,2024-03-16,GRG,SLC,0,225,208.4,1.0
2022300451,2024-03-19,GRG,SLC,0,236,210.0,0.0
2022300473,2024-03-23,GRG,MCC,0,193,214.0,0.0
2022300490,2024-03-26,GRG,LIN,0,221,210.6,0.0
2022300503,2024-03-28,GRG,CLC,0,191,217.2,0.0
2022300518,2024-03-30,GRG,CCG,0,228,213.2,0.0
401705084,2025-01-10,GS,DET,0,0,,
401705091,2025-01-11,GS,IND,0,0,,
401705116,2025-01-14,GS,TOR,0,0,,
401705131,2025-01-16,GS,MIN,0,0,,
401705155,2025-01-19,GS,WSH,0,0,,
401705170,2025-01-20,GS,BOS,0,0,0.0,0.0
401705185,2025-01-23,GS,SAC,0,0,0.0,0.0
401705194,2025-01-24,GS,CHI,0,0,0.0,0.0
401705210,2025-01-26,GS,LAL,0,0,0.0,0.0
401705227,2025-01-29,GS,UTAH,0,0,0.0,0.0
401705239,2025-01-30,GS,OKC,0,0,0.0,0.0
401705251,2025-02-01,GS,PHX,0,0,0.0,0.0
401705274,2025-02-04,GS,ORL,0,0,0.0,0.0
401705291,2025-02-06,GS,UTAH,0,0,0.0,0.0
401705297,2025-02-07,GS,LAL,0,0,0.0,0.0
401705311,2025-02-09,GS,CHI,0,0,0.0,0.0
401705326,2025-02-11,GS,MIL,0,0,0.0,0.0
401705348,2025-02-13,GS,DAL,0,0,0.0,0.0
401705350,2025-02-14,GS,HOU,0,0,0.0,0.0
401705371,2025-02-22,GS,SAC,0,0,0.0,0.0
401705378,2025-02-23,GS,DAL,0,0,0.0,0.0
401705400,2025-02-26,GS,CHA,0,0,0.0,0.0
401705411,2025-02-28,GS,ORL,0,0,0.0,0.0
401705430,2025-03-02,GS,PHI,0,0,0.0,0.0
401705441,2025-03-04,GS,CHA,0,0,0.0,0.0
401705451,2025-03-05,GS,NY,0,0,0.0,0.0
401705467,2025-03-07,GS,BKN,0,0,0.0,0.0
401705485,2025-03-09,GS,DET,0,0,0.0,0.0
401705504,2025-03-11,GS,POR,0,0,0.0,0.0
401705523,2025-03-14,GS,SAC,0,0,0.0,0.0
401705540,2025-03-16,GS,NY,0,0,0.0,0.0
401705556,2025-03-18,GS,DEN,0,0,0.0,0.0
401705578,2025-03-19,GS,MIL,0,0,0.0,0.0
401705571,2025-03-21,GS,TOR,0,0,0.0,0.0
401705591,2025-03-22,GS,ATL,0,0,0.0,0.0
401705613,2025-03-25,GS,MIA,0,0,0.0,0.0
401705638,2025-03-29,GS,NO,0,0,0.0,0.0
401705652,2025-03-30,GS,SA,0,0,0.0,0.0
401705666,2025-04-02,GS,MEM,0,0,0.0,0.0
401705683,2025-04-04,GS,LAL,0,0,0.0,0.0
401705691,2025-04-05,GS,DEN,0,0,0.0,0.0
12300003,2023-10-07,GSW,LAL,1,233,,
12300034,2023-10-13,GSW,LAL,1,254,,
12300043,2023-10-15,GSW,SAC,1,236,,
12300059,2023-10-18,GSW,SAC,1,231,,
12300073,2023-10-20,GSW,SAS,0,239,,
22300062,2023-10-24,GSW,PHX,0,212,238.6,4.0
22300087,2023-10-27,GSW,SAC,1,236,234.4,3.0
22300096,2023-10-29,GSW,HOU,1,201,230.8,3.0
22300108,2023-10-30,GSW,NOP,1,232,223.8,3.0
22300126,2023-11-01,GSW,SAC,1,203,224.0,3.0
22300005,2023-11-03,GSW,OKC,1,280,216.8,4.0
22300142,2023-11-05,GSW,CLE,0,219,230.4,5.0
22300145,2023-11-06,GSW,DET,1,229,227.0,4.0
22300169,2023-11-08,GSW,DEN,0,213,232.6,4.0
22300176,2023-11-11,GSW,CLE,0,228,228.8,3.0
22300186,2023-11-12,GSW,MIN,0,226,233.8,2.0
22300025,2023-11-14,GSW,MIN,0,205,223.0,1.0
22300201,2023-11-16,GSW,OKC,0,237,220.2,1.0
22300207,2023-11-18,GSW,OKC,0,253,221.8,0.0
22300224,2023-11-20,GSW,HOU,1,237,229.8,0.0
22300236,2023-11-22,GSW,PHX,0,238,231.6,1.0
22300051,2023-11-24,GSW,SAS,1,230,234.0,1.0
22300060,2023-11-28,GSW,SAC,0,247,239.0,2.0
22300273,2023-11-30,GSW,LAC,1,234,241.0,2.0
22300280,2023-12-02,GSW,LAC,0,225,237.2,3.0
22301214,2023-12-06,GSW,POR,1,216,234.8,2.0
22301222,2023-12-08,GSW,OKC,0,274,230.4,3.0
22300308,2023-12-12,GSW,PHX,0,235,239.2,2.0
22300325,2023-12-14,GSW,LAC,0,234,236.8,2.0
22300339,2023-12-16,GSW,BKN,1,244,236.8,1.0
22300348,2023-12-17,GSW,POR,1,232,240.6,2.0
22300362,2023-12-19,GSW,BOS,1,258,243.8,2.0
22300386,2023-12-22,GSW,WAS,1,247,240.6,3.0
22300399,2023-12-23,GSW,POR,1,232,243.0,4.0
22300402,2023-12-25,GSW,DEN,0,234,242.6,5.0
22300426,2023-12-28,GSW,MIA,0,216,240.6,4.0
22300444,2023-12-30,GSW,DAL,0,254,237.4,3.0
22300463,2024-01-02,GSW,ORL,1,236,236.6,2.0
22300478,2024-01-04,GSW,DEN,0,257,234.4,2.0
22300490,2024-01-05,GSW,DET,1,222,239.4,1.0
22300504,2024-01-07,GSW,TOR,0,251,237.0,2.0
22300525,2024-01-10,GSW,NOP,0,246,244.0,2.0
22300536,2024-01-12,GSW,CHI,1,271,242.4,2.0
22300545,2024-01-13,GSW,MIL,0,247,249.4,2.0
22300560,2024-01-15,GSW,MEM,0,223,247.4,2.0
22300626,2024-01-24,GSW,ATL,1,246,247.6,1.0
22300632,2024-01-25,GSW,SAC,0,267,246.6,2.0
22300650,2024-01-27,GSW,LAL,0,289,250.8,2.0
22300673,2024-01-30,GSW,PHI,1,226,254.4,1.0
22300693,2024-02-02,GSW,MEM,1,222,250.2,2.0
22300699,2024-02-03,GSW,ATL,0,275,250.0,3.0
22300717,2024-02-05,GSW,BKN,1,207,255.8,2.0
22300727,2024-02-07,GSW,PHI,1,231,243.8,3.0
22300733,2024-02-08,GSW,IND,1,240,232.2,4.0
22300757,2024-02-10,GSW,PHX,1,225,235.0,4.0
22300769,2024-02-12,GSW,UTA,1,236,235.6,4.0
22300789,2024-02-14,GSW,LAC,0,255,227.8,5.0
22300576,2024-02-15,GSW,UTA,1,277,237.4,4.0
22300802,2024-02-22,GSW,LAL,1,238,246.6,4.0
22300811,2024-02-23,GSW,CHA,1,181,246.2,4.0
22300824,2024-02-25,GSW,DEN,0,222,237.4,4.0
22300834,2024-02-27,GSW,WAS,1,235,234.6,3.0
22300852,2024-02-29,GSW,NYK,1,209,230.6,4.0
22300860,2024-03-01,GSW,TOR,1,225,217.0,4.0
22300872,2024-03-03,GSW,BOS,0,228,214.4,4.0
22300899,2024-03-06,GSW,MIL,1,215,223.8,3.0
22300907,2024-03-07,GSW,CHI,0,247,222.4,4.0
22300921,2024-03-09,GSW,SAS,0,239,224.8,3.0
22300936,2024-03-11,GSW,SAS,1,214,230.8,2.0
22300952,2024-03-13,GSW,DAL,0,208,228.6,2.0
22300973,2024-03-16,GSW,LAL,1,249,224.6,2.0
22300988,2024-03-18,GSW,NYK,0,231,231.4,2.0
22301001,2024-03-20,GSW,MEM,1,253,228.2,2.0
22301016,2024-03-22,GSW,IND,0,234,231.0,3.0
22301031,2024-03-24,GSW,MIN,0,224,235.0,2.0
22301044,2024-03-26,GSW,MIA,1,205,238.2,2.0
22301049,2024-03-27,GSW,ORL,1,194,229.4,2.0
22301062,2024-03-29,GSW,CHA,1,212,222.0,3.0
22301085,2024-03-31,GSW,SAS,1,230,213.8,3.0
22300589,2024-04-02,GSW,DAL,1,204,213.0,4.0
22301113,2024-04-04,GSW,HOU,1,243,209.0,5.0
22301097,2024-04-05,GSW,DAL,0,214,216.6,5.0
22301142,2024-04-07,GSW,UTA,1,228,220.6,4.0
22301155,2024-04-09,GSW,LAL,1,254,223.8,4.0
22301169,2024-04-11,GSW,POR,1,192,228.6,4.0
22301182,2024-04-12,GSW,NOP,0,223,226.2,4.0
22301198,2024-04-14,GSW,UTA,1,239,222.2,3.0
52300131,2024-04-16,GSW,SAC,0,212,227.2,4.0
12300017,2023-10-10,HOU,IND,1,225,,
12300031,2023-10-12,HOU,NOP,1,207,,
12300047,2023-10-16,HOU,SAS,1,188,,
12300058,2023-10-18,HOU,SAS,0,220,,
12300071,2023-10-20,HOU,MIA,1,214,,
22300066,2023-10-25,HOU,ORL,0,202,210.8,4.0
22300083,2023-10-27,HOU,SAS,0,248,206.2,3.0
22300096,2023-10-29,HOU,GSW,0,201,214.4,2.0
22300122,2023-11-01,HOU,CHA,1,247,217.0,1.0
22300137,2023-11-04,HOU,SAC,1,196,222.4,2.0
22300153,2023-11-06,HOU,SAC,1,219,218.8,2.0
22300163,2023-11-08,HOU,LAL,1,222,222.2,3.0
22300011,2023-11-10,HOU,NOP,1,205,217.0,4.0
22300182,2023-11-12,HOU,DEN,1,211,217.8,5.0
22300037,2023-11-17,HOU,LAC,0,206,210.6,5.0
22300216,2023-11-19,HOU,LAL,0,209,212.6,4.0
22300224,2023-11-20,HOU,GSW,0,237,210.6,3.0
22300231,2023-11-22,HOU,MEM,1,202,213.6,2.0
22300048,2023-11-24,HOU,DEN,1,191,213.0,2.0
22300059,2023-11-28,HOU,DAL,0,236,209.0,2.0
22300263,2023-11-29,HOU,DEN,0,258,215.0,2.0
22300291,2023-12-02,HOU,LAL,0,204,224.8,2.0
22301212,2023-12-06,HOU,OKC,1,211,218.2,2.0
22301224,2023-12-08,HOU,DEN,1,220,220.0,2.0
22300298,2023-12-11,HOU,SAS,1,175,225.8,2.0
22300314,2023-12-13,HOU,MEM,1,221,213.6,3.0
22300332,2023-12-15,HOU,MEM,1,199,206.2,4.0
22300346,2023-12-17,HOU,MIL,0,247,205.2,5.0
22300349,2023-12-18,HOU,CLE,0,265,212.4,4.0
22300371,2023-12-20,HOU,ATL,0,261,221.4,3.0
22300385,2023-12-22,HOU,DAL,1,218,238.6,2.0
22300392,2023-12-23,HOU,NOP,1,210,238.0,2.0
22300409,2023-12-26,HOU,IND,0,240,240.2,2.0
22300418,2023-12-27,HOU,PHX,0,242,238.8,2.0
22300434,2023-12-29,HOU,PHI,0,258,234.2,2.0
22300453,2024-01-01,HOU,DET,1,249,233.6,2.0
22300469,2024-01-03,HOU,BKN,1,213,239.8,2.0
22300485,2024-01-05,HOU,MIN,0,217,240.4,2.0
22300496,2024-01-06,HOU,MIL,1,220,235.8,2.0
22300509,2024-01-08,HOU,MIA,0,233,231.4,3.0
22300523,2024-01-10,HOU,CHI,0,243,226.4,3.0
22300534,2024-01-12,HOU,DET,1,222,225.2,2.0
22300542,2024-01-13,HOU,BOS,0,258,227.0,2.0
22300555,2024-01-15,HOU,PHI,0,239,235.2,2.0
22300573,2024-01-17,HOU,NYK,0,203,239.0,1.0
22300598,2024-01-20,HOU,UTA,1,253,233.0,1.0
22300603,2024-01-21,HOU,BOS,0,223,235.0,2.0
22300623,2024-01-24,HOU,POR,0,268,235.2,1.0
22300635,2024-01-26,HOU,CHA,1,242,237.2,1.0
22300645,2024-01-27,HOU,BKN,0,210,237.8,2.0
22300662,2024-01-29,HOU,LAL,1,254,239.2,2.0
22300679,2024-01-31,HOU,NOP,0,209,239.4,2.0
22300692,2024-02-02,HOU,TOR,1,241,236.6,2.0
22300709,2024-02-04,HOU,MIN,0,201,231.2,3.0
22300719,2024-02-06,HOU,IND,0,261,223.0,2.0
22300744,2024-02-09,HOU,TOR,0,211,233.2,2.0
22300754,2024-02-10,HOU,ATL,0,235,224.6,1.0
22300765,2024-02-12,HOU,NYK,1,208,229.8,1.0
22300783,2024-02-14,HOU,MEM,0,234,223.2,1.0
22300798,2024-02-22,HOU,NOP,0,232,229.8,1.0
22300806,2024-02-23,HOU,PHX,1,224,224.0,1.0
22300822,2024-02-25,HOU,OKC,0,233,226.6,2.0
22300841,2024-02-27,HOU,OKC,0,207,226.2,2.0
22300854,2024-02-29,HOU,PHX,0,215,226.0,1.0
22300870,2024-03-02,HOU,PHX,1,227,222.2,1.0
22300891,2024-03-05,HOU,SAS,1,215,221.2,2.0
22300897,2024-03-06,HOU,LAC,0,238,219.4,2.0
22300916,2024-03-08,HOU,POR,1,230,220.4,2.0
22300929,2024-03-10,HOU,SAC,1,216,225.0,3.0
22300942,2024-03-12,HOU,SAS,1,204,225.2,4.0
22300957,2024-03-14,HOU,WAS,1,254,220.6,4.0
22300967,2024-03-16,HOU,CLE,1,220,228.4,4.0
22300992,2024-03-19,HOU,WAS,1,251,224.8,5.0
22301006,2024-03-21,HOU,CHI,1,244,229.0,5.0
22301024,2024-03-23,HOU,UTA,1,266,234.6,5.0
22301038,2024-03-25,HOU,POR,1,202,247.0,5.0
22301057,2024-03-27,HOU,OKC,1,258,236.6,5.0
22301072,2024-03-29,HOU,UTA,1,201,244.2,5.0
22301083,2024-03-31,HOU,DAL,0,232,234.2,5.0
22301098,2024-04-02,HOU,MIN,0,219,231.8,4.0
22301113,2024-04-04,HOU,GSW,0,243,222.4,3.0
22301120,2024-04-05,HOU,MIA,0,223,230.6,2.0
22301131,2024-04-07,HOU,DAL,0,283,223.6,1.0
22301150,2024-04-09,HOU,ORL,1,224,240.0,0.0
22301168,2024-04-11,HOU,UTA,0,245,238.4,1.0
22301183,2024-04-12,HOU,POR,1,223,243.6,1.0
22301199,2024-04-14,HOU,LAC,1,221,239.6,2.0
401705086,2025-01-10,HOU,MEM,0,0,239.2,3.0
401705117,2025-01-14,HOU,MEM,0,0,182.6,3.0
401705134,2025-01-16,HOU,DEN,0,0,137.8,2.0
401705142,2025-01-17,HOU,SAC,0,0,88.8,2.0
401705157,2025-01-19,HOU,POR,0,0,44.2,1.0
401705166,2025-01-20,HOU,DET,0,0,0.0,0.0
401705181,2025-01-23,HOU,CLE,0,0,0.0,0.0
401705206,2025-01-26,HOU,CLE,0,0,0.0,0.0
401705216,2025-01-28,HOU,BOS,0,0,0.0,0.0
401748705,2025-01-29,HOU,ATL,0,0,0.0,0.0
401705242,2025-01-31,HOU,MEM,0,0,0.0,0.0
401705255,2025-02-02,HOU,BKN,0,0,0.0,0.0
401705268,2025-02-04,HOU,NY,0,0,0.0,0.0
401705277,2025-02-05,HOU,BKN,0,0,0.0,0.0
401705295,2025-02-07,HOU,MIN,0,0,0.0,0.0
401705307,2025-02-08,HOU,DAL,0,0,0.0,0.0
401705319,2025-02-09,HOU,TOR,0,0,0.0,0.0
401705345,2025-02-13,HOU,PHX,0,0,0.0,0.0
401705350,2025-02-14,HOU,GS,0,0,0.0,0.0
401705367,2025-02-22,HOU,MIN,0,0,0.0,0.0
401705375,2025-02-23,HOU,UTAH,0,0,0.0,0.0
401705397,2025-02-26,HOU,MIL,0,0,0.0,0.0
401705410,2025-02-27,HOU,SA,0,0,0.0,0.0
401705428,2025-03-02,HOU,SAC,0,0,0.0,0.0
401705445,2025-03-04,HOU,OKC,0,0,0.0,0.0
401705448,2025-03-05,HOU,IND,0,0,0.0,0.0
401705468,2025-03-07,HOU,NO,0,0,0.0,0.0
401705479,2025-03-09,HOU,NO,0,0,0.0,0.0
401705500,2025-03-11,HOU,ORL,0,0,0.0,0.0
401705515,2025-03-13,HOU,PHX,0,0,0.0,0.0
401705527,2025-03-15,HOU,DAL,0,0,0.0,0.0
401705536,2025-03-16,HOU,CHI,0,0,0.0,0.0
401705551,2025-03-18,HOU,PHI,0,0,0.0,0.0
401705565,2025-03-19,HOU,ORL,0,0,0.0,0.0
401705581,2025-03-22,HOU,MIA,0,0,0.0,0.0
401705601,2025-03-23,HOU,DEN,0,0,0.0,0.0
401705615,2025-03-26,HOU,ATL,0,0,0.0,0.0
401705631,2025-03-28,HOU,UTAH,0,0,0.0,0.0
401705654,2025-03-31,HOU,PHX,0,0,0.0,0.0
